sentence,label
牙齿还痛得睡不了觉,牙齿疼痛
有点外凸。,牙齿矫正
有点肿耶,牙周治疗
智齿拔了多钱,拔牙
阻生智齿拔一棵多少钱？,拔牙
门牙有点突出，口呼吸,牙齿矫正
我还要做根管治疗,根管治疗
需要拔几颗,拔牙
我想了解的是矫正牙齿的费用,牙齿矫正
全瓷牙冠什么价格,全瓷牙
大概多少钱嘛？我心里好有个估量,无主题
一般乳牙要拔掉几颗,拔牙
导致出血,无主题
31岁还可以做吗,无主题
镶全瓷牙多少钱一颗,全瓷牙
冠军版隐形矫牙价格是多少啊,隐形矫正
美容冠修复是怎么做呀,美牙冠
上牙。也有两三颗不好。,无主题
那嵌体 有啥好处呢,补牙
不拔出来不行吗？,无主题
不齐 ?拥挤 应该是,牙齿矫正
就是不洗牙,无主题
不可以在我牙根的基础上接补吗？,补牙
弹子石有吗？,无主题
我没有蛀牙，但吃过凉热物时很疼。,牙齿脱敏
牙齿过敏该怎么办呢？,牙齿脱敏
可以做MRC吗,牙齿矫正
最近感觉有些破损的样子，,补牙
我牙的上面左右各有一颗智齿烂掉了。现在只有残根在牙龈里边。我想问问拔出残根的费用是多少？,拔牙
我的牙也挺脏的，我也想洗一下,洁牙
你广告说种半口牙只需1万几千元吗？,牙齿种植
请问牙列稀疏怎么矫正呢,牙齿矫正
最里面两个,无主题
种一棵牙需多少钱？,牙齿种植
牙龈发炎，一咬肉就开始疼,牙周治疗
疼的脸都肿了,牙齿疼痛
八九个月到一两年的是不是比较贵？大概多少钱呢？,无主题
对我带孩子看下什么情况，在决定是否要矫正孩子还小，才在换牙时间,无主题
自己牙近期喝热冷都痛,牙齿脱敏
做的时候会影响旁边的牙齿吗？,无主题
一颗，下面右边大牙,无主题
牙齿吃冷热都痛怎么治,牙齿脱敏
洗了牙齿后牙齿松不,洁牙
针对我这种牙槽骨吸收的情况，想矫正牙齿，你们的方案，发给我一份,牙齿矫正
我姓樊，现在有没有止痛的办法,牙齿疼痛
要矫正才可以带隐形牙套是吗,隐形矫正
我是由于牙齿痛了有点久了，没去管它，现在严重了，真的是郁闷,牙齿疼痛
没有牙根，两根都拔过了,无主题
五岁了这几天上火疼的很厉害怎,牙齿疼痛
隐形牙套 大概矫正需要多长时间，价格多少,隐形矫正
是因为牙齿有点不平整,牙齿矫正
去年听讲这个医生说：非洲炎是牙周炎！,牙周治疗
好像蛀了一个洞,龋齿治疗
只有左边大牙两棵，40岁了,无主题
你说一下，我今天当面去看一下牙疼,牙齿疼痛
小孩子说牙疼但是不是每一分钟都疼,牙齿疼痛
那正常最贵多少，最便宜多少,无主题
我25岁,无主题
上牙。前面的两颗,无主题
种植牙多少钱一颗，整口怎样计算,牙齿种植
今天下午能洁牙吗,洁牙
您好，刷牙喜欢出血是什么原因,牙周治疗
我想弄贴面,牙齿贴面
这种费用高嘛，可以算医保范畴不呢,无主题
换全瓷牙什么价,全瓷牙
牙齿掉了两个怎么做好,补牙
最近觉得有点酸软吧,牙齿脱敏
门牙突出 有点不齐,牙齿矫正
请问你医院杀牙神经多少钱一颗？,根管治疗
我在南昌做的,无主题
都刷个牙的，就是突然之间出血。,牙周治疗
不是蛀牙，是之前摔倒断了,补牙
多大能种牙,牙齿种植
上唇破了,无主题
然后就是我亲人今天早上用了一个土方法，然后我就特别不想用了，我就没有用，就一直让它疼。,牙齿疼痛
洞洞我看得到,龋齿治疗
我让几个医生朋友简单通过微信看了一下，应该是牙龈肿大，过着牙龈增生,牙周治疗
我之前在你们医院矫正过但是由于没戴保持器反弹了,牙齿矫正
我智齿那里肿了,智齿冠周冲洗
你们种牙有哪几种，听说以色列的不错，我朋友种的就是那个,牙齿种植
树脂牙贴面多少钱一颗,牙齿贴面
有一段时间了，吃了药能管一段时间，隔段时间又出血,无主题
您好价格呢,无主题
我的智齿长歪了，不痛，但是刷牙刷不干净，可以拔吗,智齿
吃什么药能快速止痛消炎,牙齿炎症治疗
我从来没有洁牙过，我同事牙结石严重，洗完之后牙缝变大,无主题
歪歪斜斜,牙齿矫正
需要便宜又好用的,无主题
多少一颗,无主题
就最里面一棵大牙修复,无主题
装四科牙最低多少,补牙
牙髓炎做根管治疗多少钱,根管治疗
就是靠近牙根的脱,无主题
结果智齿崩掉了,补牙
牙齿有点斑荪,洁牙
我12年补的一颗嘈牙，最近补的那块脱落啦,补牙
贴面什么意思,牙齿贴面
我想问一下，智齿疼的厉害，是不需要拔了,智齿冠周冲洗
问一下根管冶疗多少钱，烤瓷牙多少钱,烤瓷牙
我想问一下牙贴面美白1800元是什么材料18177118807,牙齿贴面
我最近有点牙龈增生，想去看一下,牙周治疗
缓解不了多久,无主题
牙齿掉了一颗想补,补牙
冷刺激疼，晚上很疼,牙齿脱敏
不知道我的地包天严重吗,牙齿矫正
有时候刺激到了就特别疼,牙齿脱敏
牙齿里面掉了一点还是有点黑,龋齿治疗
补门牙要多少钱一颗,补牙
隐形的也一万多么,隐形矫正
怎么能快速的止疼啊,牙齿疼痛
智齿长歪，把前面的磨牙挤歪了,智齿
多啦 多久可以搞好啊,无主题
你好。请问下口腔溃疡是什么引起的,口腔溃疡
有地址嗎？請問有牙疼方面的醫療嗎或是你們只有美容校正？,牙齿疼痛
想看看能不能补，如果不能种的话要怎么办,无主题
请问您这里拔牙多少钱一颗后槽牙,拔牙
小孩牙齿变黑,龋齿治疗
因为有一颗已经黑了,龋齿治疗
脸部肿了,无主题
拔一颗需要做3颗烤瓷牙呀？,烤瓷牙
13岁小孩子牙齿矫正多少钱,牙齿矫正
对矫正牙齿有好处吗,牙齿矫正
我想问一下你们这里做牙齿贴面吗,牙齿贴面
戴牙套矫正的最佳年龄是几岁,牙齿矫正
有些什么材质的？最好的材质是多少钱？中等的材质半口是多少钱？,无主题
1年前掉了一颗,补牙
补牙，拔牙，拍片,拔牙
哦！应该要到医院咨询查检才全面,无主题
我有个同事想洗牙。。。另一个同事想补牙+刮治,洁牙
现在拔也行,拔牙
想把我的智齿移植到中间那个缺的臼齿那里,无主题
所以打算拔掉智齿,拔牙
洞很大，医生说补不了了,龋齿治疗
我门牙牙龈边沿开始蛀坏了，牙根还在，能补吗,龋齿治疗
请问牙洞填充完为何还会酸软，不敢咬东西,牙齿脱敏
补一棵牙多少钱？,补牙
请回答价格,无主题
我现在牙疼缓解了。主要是脸肿。特别肿,无主题
打个洞就不会痛了吗？,无主题
我上牙有点深覆合往外凸,牙齿矫正
友下角的大牙,无主题
直接拔掉,拔牙
给个参考价钱吗,无主题
有两颗龅牙，门牙有颗不齐  下面两颗不齐,牙齿矫正
登腾一颗多少钱啊？武汉这边哪个医生可以做,牙齿种植
拔智牙价钱在多少钱范围,拔牙
可以不戴牙套矫正牙齿吗,牙齿矫正
治疗费用大概是多少,无主题
有，一边有一颗比较严重点,无主题
最近智齿发炎，而且有点偏头痛，这跟智齿发炎是不是有关系,智齿冠周冲洗
我想问下全隐形牙套大概多少钱呢,隐形矫正
我这牙在最里面,无主题
开始的时候就是上门牙包着，现在好像严重些了,无主题
拔智齿，补牙可以刷吗,拔牙
咨询过医生。她说要做贴面,牙齿贴面
钙化或者蛀牙吧,龋齿治疗
但是智齿位置不正，肯定要拔，所以我咨询一下哪家医院好一点，疼痛感少一些,拔牙
种牙齿大概需要多长时间,牙齿种植
但是我后面有去另外一个医院把下面另外一个智齿拔了,无主题
清洁牙，一般多久,洁牙
那牙齿痛吃什么那又不能吃什么,牙齿疼痛
现在痛的话都不想说,牙齿疼痛
对啊！医生说贴面看起美观点,牙齿贴面
没有，炎症还没好的呢,牙齿炎症治疗
有一颗刚掉，另一颗脱了十几年了，挨着的,补牙
老人，牙掉了一半，另一半也是松的，想种植全口义齿，你们有这方面资料吗？想了解一下,补牙
消炎药也吃了,无主题
微信。方便。,无主题
植牙分什么价位,牙齿种植
把前面那四颗牙花掉多少钱,无主题
那我现在补了，怎么办呢？,无主题
牙齿下排有很大的缝隙,无主题
都分什么情况？,无主题
这样治疗大该要多少钱,无主题
铐瓷牙一颗多少钱？,烤瓷牙
都是一次洗洗好的吗,洁牙
有一颗是到起的,无主题
一次性收费还是？,无主题
啊？4999是什么价格？还要加钱做5000多吗,无主题
没有看过牙医,无主题
牙周炎问题好治疗吗,牙周治疗
炎症怎样治疗,牙齿炎症治疗
一千多的,无主题
烤瓷牙和全瓷牙哪个好一点,烤瓷牙
以前的蛀牙今天莫名其妙突然超级疼,龋齿治疗
我不经常发炎什么的,无主题
有咽喉炎一直在吃中药,无主题
吃诺氟沙星胶囊可以吗？,无主题
就怕孩子害怕，医生能耐心引导就好,无主题
但是掉不下,无主题
你好，请问拔长了一半的智齿一颗多少钱,拔牙
有什么办法可以暂时不疼的没有,牙齿疼痛
就像口腔溃疡那种伤口 挨着智齿那里,口腔溃疡
牙根萎缩,牙周治疗
兔牙跟虎牙我想矫正,牙齿矫正
快将近一个月了,无主题
你好！口腔溃疡反复发作可以彻底治愈吗？,口腔溃疡
我已经根管治疗完了,无主题
舌头裂开   长溃疡怎么办？,无主题
牙龈发炎过后没重视，导致牙齿有点龅出来了，怎么解决？,牙齿矫正
一共7棵拔除了以后怎么医治,无主题
拔牙疼吗,拔牙
大牙最里面那一颗,无主题
现在还有两颗蛀牙没拔,龋齿治疗
好吧，我牙齿没问题,无主题
烤瓷牙怎么收费,烤瓷牙
不肿A,无主题
长出来就是歪的,牙齿矫正
33岁，虎牙，牙齿拥挤，想矫正牙齿，适合做那种正畸,牙齿矫正
…我刚刚拔完智齿一周 明天能去打瘦脸针吗,无主题
上门牙上面,无主题
门牙松了，可以拔出来来吗？,牙齿松动
我平时都在刷牙呢,无主题
您好！请问牙齿囊肿做几次根管治疗可以手术,根管治疗
5月份补的，前几天,无主题
不是想拍片，拔牙,拔牙
智齿大约长了20＋年了,智齿
我还有几个月就满60岁了，最近几天吃东西老是牙齿痛，而且是整口牙，但是牙没有松动,牙齿疼痛
您好！请问种植牙多少钱一颗,牙齿种植
我上次去妇幼保健院说三岁半去看牙科，牙科诊所又说等换牙在说，,无主题
你好拔智齿大概价位是多少？,拔牙
右侧有一颗智齿总是痛，旁边的那颗之前说需要做根管治疗，因为智齿没拔，旁边的牙齿只是填了一下，,智齿冠周冲洗
发炎不能拔除哈,牙齿炎症治疗
现在的坏牙有好多 而且下班有个大牙掉了上面也掉了一个,补牙
儿童大牙会换吗,无主题
那18周岁矫正会有比较大影响吗,牙齿矫正
反正痛了好几次了,牙齿疼痛
是智齿发炎痛,智齿冠周冲洗
请问贴面是怎么收费,牙齿贴面
镍铬烤瓷牙多少钱一颗,烤瓷牙
我现在吃热和冷的东西，智齿旁边的牙齿就疼，是和智齿有关系吗？,牙齿脱敏
"我想咨询""什么叫牙周炎""",牙周治疗
有优惠活动吗,无主题
因为在老家那边第一人民医院简单看过，医生建议我们在南宁弄，当地没有那个条件,无主题
你好老师我早上漱口的时候牙齿爱出血是怎么回事啊,牙周治疗
昨天发现长出一颗新牙。,拔牙
厢牙的有关问题,补牙
包矫好？,牙齿矫正
请问你们拔一颗智齿价格,拔牙
请问下大牙拔了两颗,无主题
对，我就是怕很疼，一般手术后会疼几天呀,无主题
智齿边上疼可以拔吗,智齿冠周冲洗
拨智齿要多少钱,拔牙
这种的话说是需要拔掉还是怎么处理,拔牙
可能是牙周炎吧,牙周治疗
现在还好，就是智齿有点儿疼,智齿冠周冲洗
我想知道多少钱一颗？,无主题
就是有点洞了,龋齿治疗
牙齿拥挤类型的,牙齿矫正
请问一下现在隐形矫正的价格,隐形矫正
你好请问矫正牙齿在什么年龄最好,牙齿矫正
就是有一点点小裂缝,补牙
"我想咨询""牙齿纠正""",牙齿矫正
拍片可以看到是否蛀牙吗,无主题
我大概要带多少钱,无主题
打桩好点的多少钱,补牙
拔牙了之后还会牙痛是什么原因呢,牙齿疼痛
埋伏牙怎么办,无主题
就是牙齿是金色的,无主题
请问智齿拔了大概20几天以后还是经常痛，而且还能通过肉眼可见一个牙齿的形状在,无主题
最里面大牙,无主题
拔智齿一个多少钱？,拔牙
德国的没有嘛,无主题
或者吃什么药,无主题
有一颗智齿发炎了,智齿
想尽快搞定,无主题
前凸，那你们医院能用健康账户吗,牙齿矫正
几年前确诊过.现在复发了。主要是溃疡的釆用什么方法,口腔溃疡
学生怎么让牙齿变白,牙齿美白
就是发炎疼了，破的时候上了点药，不疼就没管了，现在反复一下疼一下不疼，就咨询下,牙齿炎症治疗
小时候这个牙就有问题,无主题
所以当时拒绝在拔了,无主题
隐形牙套多久可以矫正过来呢,隐形矫正
其他牙齿有，疼的那颗没有,牙齿疼痛
他等到不痛再去拔的话就不用消炎了吧,拔牙
小孩牙齿听当地医院检查说左上牙有囊肿,牙周治疗
如何升级全瓷冠？,全瓷牙
有点大，大牙左右共5颗,无主题
肯定有费用哈,无主题
那现在有什么办法可以缓解,无主题
现在是阵痛，痛的厉害，好像牙龈上面起了小小的白色的痘痘,牙周治疗
您好，我想咨询下儿童矫正,牙齿矫正
吃了牛肉之后就开始疼了,牙齿疼痛
下巴后缩可以改善吗,牙齿矫正
不用先问问是什么原因造成的,无主题
